,identificador,fecha_prestamo,estado_prestamo,riesgo_prestamo,clasificacion_estado_prestamo,duracion_prestamo_meses,grado,sub_grado,grado_codificado,sub_grado_codificado,estado_verificacion,estado_verificacion_imputado,estado_verificacion_binario,estado_direccion,regiones_direccion,prestamo_aceptado_EUR,interes_prestamo,pago_mensual_EUR,pago_efectuado_EUR,interes_prestamo_imputado,duracion_prestamo_meses_imputado,pago_mensual_imputado_EUR,pago_efectuado_imputado_EUR,prestamo_aceptado_USD,pago_mensual_USD,pago_efectuado_USD,pago_mensual_imputado_USD,pago_efectuado_imputado_USD,prestamo_aceptado_USD_imputado,pago_mensual_USD_imputado,pago_efectuado_USD_imputado,pago_mensual_imputado_USD_imputado,pago_efectuado_imputado_USD_imputado
4148,52047777,6,Current,Bajo,Positivo,60,B,B5,1,9,Source Verified,Source Verified,Positivo,MA,east,16800,11.5301333,369.73,2673.48,11.5301333,60,369.73,2673.48,18854.58441,414.9467555,3000.437757,414.9467555,3000.437757,18854.58441,414.9467555,3000.437757,414.9467555,3000.437757
4149,52056463,6,Current,Bajo,Positivo,36,C,C5,2,14,Not Verified,Not Verified,Negativo,MN,midwest,8500,13.33,287.76,2008.03,13.33,36,287.751522,2008.03,9539.521873,322.9520958,2253.605424,322.9425809,2253.605424,9539.521873,322.9520958,2253.605424,322.9425809,2253.605424
4150,52056471,6,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,FL,south,8000,7.260301533,247.97,1732.56,7.260301533,36,247.97,1732.56,8978.373528,278.2959105,1944.446355,278.2959105,1944.446355,8978.373528,278.2959105,1944.446355,278.2959105,1944.446355
4151,52056514,6,Current,Bajo,Positivo,36,C,C5,2,14,Source Verified,Source Verified,Positivo,IL,midwest,20000,14.65,689.89,4812.95,14.65,36,689.8835499,4812.95,22445.93382,774.2612641,5401.557859,774.2540251,5401.557859,22445.93382,774.2612641,5401.557859,774.2540251,5401.557859
4152,52057055,6,Fully Paid,Bajo,Positivo,36,E,E1,4,20,Verified,Verified,Positivo,CA,west,9425,18.25,341.92,9813.47,18.25,36,341.9195036,9813.47,10577.64631,383.7356846,11013.62491,383.7351275,11013.62491,10577.64631,383.7356846,11013.62491,383.7351275,11013.62491
4153,52057075,6,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,CA,west,6000,11.53292317,197.95,1381.81,11.53292317,36,197.95,1381.81,6733.780146,222.15863,1550.800791,222.15863,1550.800791,6733.780146,222.15863,1550.800791,222.15863,1550.800791
4154,52057086,6,Current,Bajo,Positivo,36,B,B4,1,8,Not Verified,Not Verified,Negativo,OR,west,15000,10.99003868,491.01,3427.91,10.99003868,36,491.01,3427.91,16834.45036,551.0588982,3847.13205,551.0588982,3847.13205,16834.45036,551.0588982,3847.13205,551.0588982,3847.13205
4155,52057404,6,Current,Bajo,Positivo,60,D,D4,3,18,Verified,Verified,Positivo,IL,midwest,35000,17.57,880.61,6095.94,17.57,60,880.6031136,6095.94,39280.38418,988.305689,6841.45329,988.2979604,6841.45329,39280.38418,988.305689,6841.45329,988.2979604,6841.45329
4156,52057764,6,Current,Bajo,Positivo,60,B,B5,1,9,Source Verified,Source Verified,Positivo,WA,west,19500,11.53004213,429.15,2991.56,11.53004213,60,429.15,2991.56,21884.78547,481.6336249,3357.417889,481.6336249,3357.417889,21884.78547,481.6336249,3357.417889,481.6336249,3357.417889
4157,52058327,6,Current,Bajo,Positivo,36,A,A5,0,4,Not Verified,Not Verified,Negativo,PA,east,10000,,,2185.64,28.99,36,419.0027604,2185.64,11222.96691,,2452.93654,470.2454115,2452.93654,11222.96691,,2452.93654,470.2454115,2452.93654
4158,52076260,6,Late (31-120 days),Alto,Negativo,60,E,E1,4,20,Source Verified,Source Verified,Positivo,TX,south,35000,18.25,893.54,1773.93,18.25,60,893.5367974,1773.93,39280.38418,1002.816985,1990.875769,1002.813391,1990.875769,39280.38418,1002.816985,1990.875769,1002.813391,1990.875769
4159,52076330,6,Current,Bajo,Positivo,60,B,B4,1,8,Source Verified,Source Verified,Positivo,CA,west,20000,10.99012771,434.75,3031.04,10.99012771,60,434.75,3031.04,22445.93382,487.9184864,3401.726162,487.9184864,3401.726162,22445.93382,487.9184864,3401.726162,487.9184864,3401.726162
4160,52077582,6,Current,Bajo,Positivo,60,D,D2,3,16,Not Verified,Not Verified,Negativo,CT,east,10000,16.55139274,246.12,1644.68,16.55139274,60,246.12,1644.68,11222.96691,276.2196616,1845.818922,276.2196616,1845.818922,11222.96691,276.2196616,1845.818922,276.2196616,1845.818922
4161,52078160,6,Current,Bajo,Positivo,60,B,B4,1,8,Source Verified,Source Verified,Positivo,NJ,east,15000,,,2273.33,28.99,60,476.0367352,2273.33,16834.45036,,2551.350736,534.2544527,2551.350736,16834.45036,,2551.350736,534.2544527,2551.350736
4162,52078512,0,Current,Bajo,Positivo,60,C,C4,2,13,Not Verified,Not Verified,Negativo,WY,west,25550,13.99,594.38,3526.56,13.99,60,594.3713568,3526.56,,,,,,30911.99526,719.1182679,4266.653856,719.1078108,4266.653856
4163,52128126,6,Current,Bajo,Positivo,36,C,C5,2,14,Source Verified,Source Verified,Positivo,NY,east,24000,14.65,827.87,5756.02,14.65,36,827.8602598,5756.02,26935.12058,929.1157615,6459.962199,929.1048302,6459.962199,26935.12058,929.1157615,6459.962199,929.1048302,6459.962199
4164,52128207,6,Current,Bajo,Positivo,60,E,E3,4,22,Source Verified,Source Verified,Positivo,ENE,RNE,24225,19.19,630.95,4365,19.19,60,630.9451765,4365,27187.63734,708.1130971,4898.825056,708.1076838,4898.825056,27187.63734,708.1130971,4898.825056,708.1076838,4898.825056
4165,52128368,7,Current,Bajo,Positivo,36,A,A2,0,1,Not Verified,Not Verified,Negativo,ENE,RNE,8000,6.24099008,244.25,1469.66,6.24099008,36,244.25,1469.66,8751.395226,267.1910355,1607.696938,267.1910355,1607.696938,8751.395226,267.1910355,1607.696938,267.1910355,1607.696938
4166,52128412,6,Current,Bajo,Positivo,60,C,C2,2,11,Source Verified,Source Verified,Positivo,GA,south,16000,12.69059605,361.52,2508.08,12.69059605,60,361.52,2508.08,17956.74706,405.7326997,2814.809885,405.7326997,2814.809885,17956.74706,405.7326997,2814.809885,405.7326997,2814.809885
4167,52139186,6,Current,Bajo,Positivo,60,E,E5,4,24,Not Verified,Not Verified,Negativo,FL,south,13500,20.99,365.15,2540.31,20.99,60,365.1444205,2540.31,15151.00533,409.8066367,2850.981507,409.8003749,2850.981507,15151.00533,409.8066367,2850.981507,409.8003749,2850.981507
4168,52139316,6,Current,Bajo,Positivo,36,B,B2,1,6,Not Verified,Not Verified,Negativo,MN,midwest,12000,9.170546605,382.55,2671.74,9.170546605,36,382.55,2671.74,13467.56029,429.3345991,2998.484961,429.3345991,2998.484961,13467.56029,429.3345991,2998.484961,429.3345991,2998.484961
4169,52139421,6,Current,Bajo,Positivo,36,B,B2,1,6,Not Verified,Not Verified,Negativo,ENE,RNE,8000,9.172334439,255.04,1777.13,9.172334439,36,255.04,1777.13,8978.373528,286.2305481,1994.467118,286.2305481,1994.467118,8978.373528,286.2305481,1994.467118,286.2305481,1994.467118
4170,52149117,6,Current,Bajo,Positivo,,C,C2,2,11,Source Verified,Source Verified,Positivo,IL,midwest,23000,,519.68,3101.86,28.99,60,729.922994,3101.86,25812.82389,583.2351443,3481.207214,819.1901608,3481.207214,25812.82389,583.2351443,3481.207214,819.1901608,3481.207214
4171,52179296,6,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,FL,south,17000,7.890514812,531.86,4915.57,7.890514812,36,531.86,4915.57,19079.04375,596.904718,5516.727945,596.904718,5516.727945,19079.04375,596.904718,5516.727945,596.904718,5516.727945
4172,52189197,6,Current,Bajo,Positivo,36,D,D5,3,19,No especificado,Not Verified,Negativo,NV,west,4000,17.86,144.33,1006.34,17.86,36,144.3288138,1006.34,4489.186764,161.9810814,1129.412052,161.9797501,1129.412052,4489.186764,161.9810814,1129.412052,161.9797501,1129.412052
4173,52189595,7,Current,Bajo,Positivo,60,B,B1,1,5,Verified,Verified,Positivo,CA,west,21000,8.18043379,427.62,2119.01,8.18043379,60,427.62,2119.01,22972.41247,467.7839533,2318.03675,467.7839533,2318.03675,22972.41247,467.7839533,2318.03675,467.7839533,2318.03675
4174,52199280,6,Current,Bajo,Positivo,60,C,C1,2,10,Source Verified,Source Verified,Positivo,NY,east,14400,12.29077889,322.44,2247.25,12.29077889,60,322.44,2247.25,16161.07235,361.873345,2522.081239,361.873345,2522.081239,16161.07235,361.873345,2522.081239,361.873345,2522.081239
4175,52199534,6,Current,Bajo,Positivo,60,A,A5,0,4,Not Verified,Not Verified,Negativo,TX,south,12000,,,1693.57,28.99,60,380.8293882,1693.57,13467.56029,,1900.688007,427.4035622,1900.688007,13467.56029,,1900.688007,427.4035622,1900.688007
4176,52239256,6,Current,Bajo,Positivo,60,C,C2,2,11,Verified,Verified,Positivo,AZ,west,32000,12.69059605,723.04,5038.72,12.69059605,60,723.04,5038.72,35913.49411,811.4653994,5654.938783,811.4653994,5654.938783,35913.49411,811.4653994,5654.938783,811.4653994,5654.938783
4177,52239401,7,Current,Bajo,Positivo,36,B,B1,1,5,Source Verified,Source Verified,Positivo,NY,east,10000,8.18114834,314.2,1876.11,8.18114834,36,314.2,1876.11,10939.24403,343.7110475,2052.322512,343.7110475,2052.322512,10939.24403,343.7110475,2052.322512,343.7110475,2052.322512
4178,52269540,6,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,NJ,east,16000,5.320485705,481.84,3368.15,5.320485705,36,481.84,3368.15,17956.74706,540.7674376,3780.0636,540.7674376,3780.0636,17956.74706,540.7674376,3780.0636,540.7674376,3780.0636
4179,52301208,6,Current,Bajo,Positivo,60,E,E2,4,21,Source Verified,Source Verified,Positivo,TX,south,24650,18.55,633.35,4382.64,18.55,60,633.3465817,4382.64,27664.61343,710.8066092,4918.62237,710.8027728,4918.62237,27664.61343,710.8066092,4918.62237,710.8027728,4918.62237
4180,52311186,6,Current,Bajo,Positivo,60,D,D5,3,19,Source Verified,Source Verified,Positivo,ENE,RNE,19800,17.86,501.29,3489.38,17.86,60,501.2831181,3489.38,22221.47448,562.5961082,3916.119627,562.5883847,3916.119627,22221.47448,562.5961082,3916.119627,562.5883847,3916.119627
4181,52311217,6,No especificado,No especificado,Negativo,60,C,C3,2,12,Not Verified,Not Verified,Negativo,CO,west,15000,13.33,343.84,15643.5,13.33,60,343.8353969,15643.5,16834.45036,385.8904942,17556.64828,385.8853282,17556.64828,16834.45036,385.8904942,17556.64828,385.8853282,17556.64828
4182,52321216,6,Current,Bajo,Positivo,36,A,A3,0,2,Not Verified,Not Verified,Negativo,IL,midwest,18000,6.890863073,554.89,3877.34,6.890863073,36,554.89,3877.34,20201.34044,622.7512108,4351.525852,622.7512108,4351.525852,20201.34044,622.7512108,4351.525852,622.7512108,4351.525852
4183,52321577,6,Current,Bajo,Positivo,36,B,B5,1,9,Not Verified,Not Verified,Negativo,IL,midwest,5050,11.53379034,166.61,1163.04,11.53379034,36,166.61,1163.04,5667.598289,186.9858517,1305.275943,186.9858517,1305.275943,5667.598289,186.9858517,1305.275943,186.9858517,1305.275943
4184,52321586,6,Current,Bajo,Positivo,36,C,C4,2,13,Verified,Verified,Positivo,OH,midwest,8500,13.99,290.47,1778.21,13.99,36,290.4685709,1778.21,9539.521873,325.9935198,1995.679199,325.991916,1995.679199,9539.521873,325.9935198,1995.679199,325.991916,1995.679199
4185,52322015,6,Current,Bajo,Positivo,36,B,B2,1,6,No especificado,Not Verified,Negativo,WA,west,6500,9.172334439,207.22,1646.05,9.172334439,36,207.22,1646.05,7294.928491,232.5623203,1847.356468,232.5623203,1847.356468,7294.928491,232.5623203,1847.356468,232.5623203,1847.356468
4186,52331187,6,Fully Paid,Bajo,Positivo,36,B,B1,1,5,Source Verified,Source Verified,Positivo,GA,south,20000,,,20742.85,28.99,36,838.0055208,20742.85,22445.93382,,23279.63192,940.490823,23279.63192,22445.93382,,23279.63192,940.490823,23279.63192
4187,52331309,6,Current,Bajo,Positivo,36,C,C3,2,12,Source Verified,Source Verified,Positivo,CA,west,6000,13.33,203.12,1281.11,13.33,36,203.1187214,1281.11,6733.780146,227.9609039,1437.785514,227.9594689,1437.785514,6733.780146,227.9609039,1437.785514,227.9594689,1437.785514
4188,52341198,6,Current,Bajo,Positivo,36,A,A1,0,0,Source Verified,Source Verified,Positivo,NC,south,20000,5.320485705,602.3,3607.89,5.320485705,36,602.3,3607.89,22445.93382,675.959297,4049.123008,675.959297,4049.123008,22445.93382,675.959297,4049.123008,675.959297,4049.123008
4189,52341218,6,Current,Bajo,Positivo,60,E,E5,4,24,Source Verified,Source Verified,Positivo,NV,west,19800,19.99,524.47,3649.3,19.99,60,524.4687334,3649.3,22221.47448,588.6109455,4095.597314,588.609524,4095.597314,22221.47448,588.6109455,4095.597314,588.609524,4095.597314
4190,52341404,7,Current,Bajo,Positivo,60,C,C1,2,10,Not Verified,Not Verified,Negativo,TX,south,18000,12.29077889,403.05,2393.72,12.29077889,60,403.05,2393.72,19690.63926,440.9062307,2618.548722,440.9062307,2618.548722,19690.63926,440.9062307,2618.548722,440.9062307,2618.548722
4191,52374178,6,Current,Bajo,Positivo,36,C,C5,2,14,Not Verified,Not Verified,Negativo,CA,west,15000,12.29071759,500.3,3440.65,12.29071759,36,500.3,3440.65,16834.45036,561.4850345,3861.43011,561.4850345,3861.43011,16834.45036,561.4850345,3861.43011,561.4850345,3861.43011
4192,52374207,6,Current,Bajo,Positivo,36,B,B4,1,8,Source Verified,Source Verified,Positivo,ENE,RNE,20000,10.99003868,654.68,3928.08,10.99003868,36,654.68,3928.08,22445.93382,734.7451976,4408.471186,734.7451976,4408.471186,22445.93382,734.7451976,4408.471186,734.7451976,4408.471186
4193,52385592,6,Current,Bajo,Positivo,36,A,A3,0,2,Source Verified,Source Verified,Positivo,MN,midwest,20000,6.890376561,616.54,4300.47,6.890376561,36,616.54,4300.47,22445.93382,691.9408018,4826.40325,691.9408018,4826.40325,22445.93382,691.9408018,4826.40325,691.9408018,4826.40325
4194,52385594,6,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,VT,east,8000,9.172334439,255.04,1526.16,9.172334439,36,255.04,1526.16,8978.373528,286.2305481,1712.804318,286.2305481,1712.804318,8978.373528,286.2305481,1712.804318,286.2305481,1712.804318
4195,52396532,6,Fully Paid,Bajo,Positivo,36,D,D1,3,15,Verified,Verified,Positivo,TX,south,4800,15.61,167.84,4969.09,15.61,36,167.8310053,4969.09,5387.024117,188.3662766,5576.793264,188.3561819,5576.793264,5387.024117,188.3662766,5576.793264,188.3561819,5576.793264
4196,52406414,6,Current,Bajo,Positivo,60,B,B4,1,8,Not Verified,Not Verified,Negativo,OH,midwest,15000,10.99113043,326.07,1986.9,10.99113043,60,326.07,1986.9,16834.45036,365.947282,2229.891295,365.947282,2229.891295,16834.45036,365.947282,2229.891295,365.947282,2229.891295
4197,52416498,7,Current,Bajo,Positivo,36,C,C4,2,13,Source Verified,Source Verified,Positivo,TX,south,5000,13.99,170.8638653,1021.33,13.99,36,170.8638653,1021.33,5469.622016,186.9121518,1117.257811,186.9121518,1117.257811,5469.622016,186.9121518,1117.257811,186.9121518,1117.257811
4198,52416533,7,Current,Bajo,Positivo,36,A,A2,0,1,No especificado,Not Verified,Negativo,AZ,west,16500,6.240239331,503.76,3016.84,6.240239331,36,503.76,3016.84,18049.75265,551.0753574,3300.194897,551.0753574,3300.194897,18049.75265,551.0753574,3300.194897,551.0753574,3300.194897
4199,52426220,7,Current,Bajo,Positivo,36,B,B4,1,8,Source Verified,Source Verified,Positivo,IL,midwest,24000,,,4684.41,28.99,36,1005.606625,4684.41,26254.18568,,5124.390414,1100.057627,5124.390414,26254.18568,,5124.390414,1100.057627,5124.390414
4200,52426282,7,Current,Bajo,Positivo,60,C,C5,2,14,Verified,Verified,Positivo,OH,midwest,31200,14.65,736.53,4393.79,14.65,60,736.5261108,4393.79,34130.44138,805.7081407,4806.474103,805.7038862,4806.474103,34130.44138,805.7081407,4806.474103,805.7038862,4806.474103
4201,52446569,7,Current,Bajo,Positivo,36,D,D5,3,19,Not Verified,Not Verified,Negativo,CO,west,12900,17.86,465.47,2780.02,17.86,36,465.4604244,2780.02,14111.6248,509.188992,3041.131719,509.1785169,3041.131719,14111.6248,509.188992,3041.131719,509.1785169,3041.131719
4202,52456436,6,Current,Bajo,Positivo,60,C,C5,2,14,Verified,Verified,Positivo,CO,west,32650,14.65,770.76,5342.17,14.65,60,770.7556897,5342.17,36642.98696,865.0213975,5995.499713,865.0165601,5995.499713,36642.98696,865.0213975,5995.499713,865.0165601,5995.499713
4203,52466112,7,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,FL,south,14400,5.321102575,433.66,3384.73,5.321102575,36,433.66,3384.73,15752.51141,474.3912567,3702.638745,474.3912567,3702.638745,15752.51141,474.3912567,3702.638745,474.3912567,3702.638745
4204,52516486,6,Current,Bajo,Positivo,60,D,D5,3,19,Not Verified,Not Verified,Negativo,MD,south,15000,17.86,379.759938,2304.6,17.86,60,379.759938,2304.6,16834.45036,426.2033217,2586.444954,426.2033217,2586.444954,16834.45036,426.2033217,2586.444954,426.2033217,2586.444954
4205,52516546,7,Current,Bajo,Positivo,60,D,D2,3,16,Verified,Verified,Positivo,GA,south,10000,16.55,246.12,1531.19,16.55,60,246.112551,1531.19,10939.24403,269.2366741,1675.006107,269.2285255,1675.006107,10939.24403,269.2366741,1675.006107,269.2285255,1675.006107
4206,52536310,6,Current,Bajo,Positivo,60,E,E3,4,22,Verified,Verified,Positivo,CA,west,33425,19.19,870.57,6022.72,19.19,60,870.5610949,6022.72,37512.76689,977.0378302,6759.278726,977.0278361,6759.278726,37512.76689,977.0378302,6759.278726,977.0278361,6759.278726
4207,52536649,6,Current,Bajo,Positivo,36,A,A2,0,1,Verified,Verified,Positivo,TX,south,13000,,,2742.31,28.99,36,544.7035885,2742.31,14589.85698,,3077.685439,611.3190349,3077.685439,14589.85698,,3077.685439,611.3190349,3077.685439
4208,52536719,0,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,TN,south,28000,7.260691183,867.9,5184.81,7.260691183,36,867.9,5184.81,,,,,,33876.15919,1050.039949,6272.908891,1050.039949,6272.908891
4209,52546114,6,Current,Bajo,Positivo,60,B,B4,1,8,Source Verified,Source Verified,Positivo,MO,midwest,20000,10.99012771,434.75,3018.83,10.99012771,60,434.75,3018.83,22445.93382,487.9184864,3388.02292,487.9184864,3388.02292,22445.93382,487.9184864,3388.02292,487.9184864,3388.02292
4210,52556203,6,Current,Bajo,Positivo,36,D,D1,3,15,Source Verified,Source Verified,Positivo,GA,south,8125,15.61,284.09,1974.54,15.61,36,284.0889413,1974.54,9118.660614,318.8332669,2216.019708,318.8320788,2216.019708,9118.660614,318.8332669,2216.019708,318.8320788,2216.019708
4211,52556277,6,Current,Bajo,Positivo,36,B,B3,1,7,Source Verified,Source Verified,Positivo,FL,south,19200,9.990016072,619.44,3705.98,9.990016072,36,619.44,3705.98,21548.09647,695.1954622,4159.209091,695.1954622,4159.209091,21548.09647,695.1954622,4159.209091,695.1954622,4159.209091
4212,52556325,7,Current,Bajo,Positivo,60,C,C1,2,10,Source Verified,Source Verified,Positivo,TX,south,20000,12.29045032,447.83,2673.32,12.29045032,60,447.83,2673.32,21878.48806,489.8921655,2924.409986,489.8921655,2924.409986,21878.48806,489.8921655,2924.409986,489.8921655,2924.409986
4213,52556589,6,Current,Bajo,Positivo,36,D,D3,3,17,Not Verified,Not Verified,Negativo,CT,east,4725,16.99,168.44,1039.62,16.99,36,168.4356229,1039.62,5302.851865,189.0396546,1166.762086,189.0347423,1166.762086,5302.851865,189.0396546,1166.762086,189.0347423,1166.762086
4214,52566125,6,Current,Bajo,Positivo,36,B,B1,1,5,Source Verified,Source Verified,Positivo,AZ,west,22000,8.180164603,691.23,4137.38,8.180164603,36,691.23,4137.38,24690.5272,775.7651417,4643.367883,775.7651417,4643.367883,24690.5272,775.7651417,4643.367883,775.7651417,4643.367883
4215,52566431,6,Current,Bajo,Positivo,,A,A1,0,0,Source Verified,Source Verified,Positivo,AZ,west,12000,,361.38,2171.82,28.99,60,380.8293882,2171.82,13467.56029,405.5755782,2437.426399,427.4035622,2437.426399,13467.56029,405.5755782,2437.426399,427.4035622,2437.426399
4216,52596257,6,Current,Bajo,Positivo,,B,B5,1,9,Not Verified,Not Verified,Negativo,CA,west,8000,,263.93,1837.26,28.99,60,253.8862588,1837.26,8978.373528,296.2077656,2061.950818,284.9357081,2061.950818,8978.373528,296.2077656,2061.950818,284.9357081,2061.950818
4217,52596287,6,Current,Bajo,Positivo,36,C,C1,2,10,Source Verified,Source Verified,Positivo,CA,west,15000,,,2991.56,28.99,36,628.5041406,2991.56,16834.45036,,3357.417889,705.3681172,3357.417889,16834.45036,,3357.417889,705.3681172,3357.417889
4218,52606241,7,No especificado,No especificado,Negativo,60,F,F3,5,27,Verified,Verified,Positivo,IL,midwest,32000,23.99,920.39,5479.69,23.99,60,920.3891755,5479.69,35005.5809,1006.837081,5994.366613,1006.83618,5994.366613,35005.5809,1006.837081,5994.366613,1006.83618,5994.366613
4219,52616166,6,Current,Bajo,Positivo,60,D,D3,3,17,No especificado,Not Verified,Negativo,MO,midwest,17625,16.99,437.94,2611,16.99,60,437.9318847,2611,19780.47918,491.4986128,2930.31666,491.4895051,2930.31666,19780.47918,491.4986128,2930.31666,491.4895051,2930.31666
4220,52616287,7,Current,Bajo,Positivo,36,B,B3,1,7,Not Verified,Not Verified,Negativo,MS,south,7875,9.990776833,254.07,1520.05,9.990776833,36,254.07,1520.05,8614.654675,277.9333731,1662.819789,277.9333731,1662.819789,8614.654675,277.9333731,1662.819789,277.9333731,1662.819789
